player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Lucas Wagler,Forward,77.0,196.0,Lamar,1996,2,54.0,,13.6,7.4,1.4,1.0,0.1,,45.7,37.4,72.2,48.6,,
Ahmad Wagner,Forward,79.0,215.0,Iowa,2017,2,66.0,13.2,3.7,3.0,0.8,0.5,0.4,0.6,55.9,0.0,47.9,55.9,16.3,2.7
Bill Wagner,6-3 (190cm) ,,,,1956,2,41.0,,3.4,2.1,,,,,32.0,,69.8,,,
Chris Wagner,Center,79.0,201.0,South Dakota State,2006,1,9.0,,1.6,2.9,0.0,0.2,0.2,,46.2,,40.0,46.2,,
Dajuan Wagner,Guard,74.0,200.0,Memphis,2002,1,36.0,31.8,21.2,2.5,3.6,1.2,0.6,2.9,41.0,31.7,72.2,46.1,,4.1
David Wagner,Guard,74.0,188.0,Iona,1988,2,54.0,16.1,8.3,1.8,1.2,0.8,0.1,1.6,40.2,32.0,66.4,44.4,,
DeQuavious Wagner,Guard,70.0,176.0,Arkansas,2014,2,28.0,5.8,1.3,0.3,1.1,0.4,0.0,0.3,26.8,26.1,90.0,34.1,10.6,0.3
Dick Wagner,Guard,70.0,178.0,Bucknell,1969,1,20.0,,2.2,0.7,,,,,35.2,,58.3,,,
Donnie Wagner,Guard,73.0,185.0,Saint Francis (PA),1988,1,10.0,2.2,0.6,0.1,0.1,0.1,0.0,0.2,11.1,,44.4,11.1,,
Dutch Wagner,6-2 (188cm) ,,,,1955,1,2.0,,1.5,1.5,,,,,,,60.0,,,
Edwin Wagner,Guard,,,,1948,1,,,,,,,,,,,,,,
Gary Wagner,Forward,80.0,203.0,Air Force,1987,2,27.0,5.1,1.0,0.5,0.1,0.1,0.0,0.0,42.3,,33.3,,,
Gary Wagner,6-3 (190cm) ,,,,1977,1,16.0,,1.5,0.9,0.1,0.1,,0.6,50.0,,25.0,,,
Harold Wagner,5-11 (180cm) ,,,,1957,2,48.0,,4.6,1.6,,,,,36.7,,78.5,,,
Ivan Wagner,Guard,73.0,185.0,  Schools: North Carolina State and Texas,1999,3,112.0,,5.8,2.3,2.9,1.6,0.1,,36.1,33.1,64.8,44.5,,6.2
James Wagner,Forward,81.0,206.0,Southern,1991,1,27.0,,4.2,2.7,0.4,0.5,0.7,,44.8,33.3,65.0,45.8,,
Justin Wagner,Guard,76.0,190.0,Alabama A&M,2013,1,25.0,9.0,2.8,0.6,0.4,0.1,0.0,0.4,31.4,21.6,56.7,37.1,6.1,0.1
Kevin Wagner,Guard,68.0,145.0,Texas Tech,2012,1,18.0,14.8,2.5,0.8,1.5,0.4,0.1,1.1,30.6,50.0,66.7,35.7,4.6,-0.1
Kirk Wagner,Forward,,,,1991,2,49.0,7.2,3.0,1.7,0.2,0.2,0.0,0.6,57.6,,70.5,,,
Kyle Wagner,Guard,73.0,185.0,Dayton,1994,2,25.0,,0.6,0.3,0.4,0.1,0.0,,37.5,33.3,,50.0,,
Larry Wagner,Guard,70.0,178.0,Creighton,1963,3,74.0,,8.6,2.9,,,,,39.3,,65.6,,,
Larry Wagner,5-10 (178cm) ,,,,1956,1,8.0,,0.9,0.4,,,,,30.0,,25.0,,,
Lucious Wagner,Guard,76.0,193.0,Evansville,2004,3,103.0,,8.4,3.0,3.8,0.7,0.3,,43.7,39.2,72.5,51.5,,3.7
