player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Christian Jackson,Guard,77.0,196.0,Manhattan,2007,1,11.0,,5.4,2.3,0.8,0.4,0.0,,33.3,22.2,71.4,38.6,,0.0
Chuck Jackson,School: Marshall,,,,1973,1,3.0,,0.7,,,,,,,,100.0,,,
Clarence Jackson,Guard,75.0,188.0,Siena,2010,3,118.0,29.3,9.9,2.1,0.8,1.0,0.2,1.4,41.1,35.0,69.6,50.4,,7.2
Clarke Jackson,Guard,75.0,190.0,Centenary (LA),2006,2,45.0,,5.5,1.9,0.6,0.3,0.1,,46.3,45.0,63.2,59.6,,1.4
Cleveland Jackson,Forward,77.0,196.0,Georgia,1994,2,57.0,,9.3,2.9,1.5,0.6,0.2,,44.5,34.8,69.7,51.7,,
Clfiton Jackson,Forward,,,,1998,2,42.0,,3.0,3.7,0.2,0.3,0.4,,50.5,0.0,38.6,50.5,,1.7
Copeland Jackson,Guard,76.0,193.0,Florida A&M,1993,3,77.0,15.4,2.2,1.6,1.6,0.9,0.2,1.4,50.4,,46.0,,,
Copeland Jackson,Guard,77.0,196.0,Florida A&M,1990,1,12.0,40.0,1.2,0.8,0.3,0.3,0.0,0.1,83.3,0.0,100.0,83.3,,
Corey Jackson,Forward,79.0,201.0,Nevada,2002,2,56.0,,7.4,8.1,0.4,0.9,0.2,,52.7,0.0,50.0,52.7,,4.4
Corey Jackson,Guard,72.0,185.0,Long Beach State,2012,2,39.0,4.1,1.4,0.3,0.2,0.1,0.0,0.4,33.3,33.3,64.0,39.2,6.8,0.1
Corey Jackson,Guard,74.0,188.0,Alabama-Birmingham,1994,3,93.0,27.6,5.7,2.7,4.5,1.1,0.1,2.1,38.4,22.0,72.0,39.6,,
Corey Jackson,Forward,79.0,201.0,Virginia Tech,1993,3,110.0,20.0,5.2,2.2,0.6,0.4,0.2,1.4,37.4,29.4,73.4,43.1,,
Corey Jackson,Forward,79.0,201.0,Boston College,1991,3,102.0,14.1,4.4,3.1,1.0,0.6,0.1,1.0,43.6,,53.3,43.8,,
Cornelius Jackson,Guard,76.0,193.0,  Schools: Tennessee and Marshall,2000,3,111.0,,8.6,2.9,5.2,1.2,0.3,,40.5,33.4,64.7,47.2,,5.9
Cornelius Jackson,Center,78.0,198.0,Southern Miss,1978,2,51.0,,13.5,9.4,,,,,46.6,,66.0,,,
Cory Jackson,Guard,71.0,180.0,Alcorn State,2004,3,109.0,,1.9,1.4,1.7,1.0,0.1,,39.1,13.2,43.1,40.2,,0.9
Courtney Jackson,Forward,78.0,225.0,Arkansas-Little Rock,2011,3,120.0,22.9,5.7,4.6,0.7,0.3,0.3,1.3,48.2,26.7,47.0,48.9,,4.2
Craig Jackson,Guard,73.0,185.0,Louisiana Tech,2000,2,56.0,,14.7,3.6,2.3,1.6,0.0,,40.0,34.2,75.1,47.3,,4.4
Craig Jackson,Forward,79.0,201.0,UCLA,1987,3,115.0,20.2,5.2,3.9,1.1,0.7,0.5,1.3,49.9,,51.8,,,
