player_name,position,height_inches,weight_lbs,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Jeff Eastin,Forward,78.0,198.0,Long Beach State,1988,3,104.0,10.4,4.0,2.7,1.5,0.7,0.2,,35.5,,70.5,,,
Jim Eastin,School: Denver,,,,1960,1,8.0,,1.0,0.9,,,,,25.0,,66.7,,,
Dave Eastis,Center,,,,1961,2,50.0,,17.4,9.8,,,,,43.1,,73.2,,,
Al Eastland,Center,80.0,203.0,Wyoming,1963,3,71.0,,11.7,5.6,,,,,39.8,,69.5,,,
Austin Eastman,Guard,75.0,175.0,Utah,2016,3,33.0,2.4,0.4,0.4,0.2,0.1,0.1,0.2,15.4,20.0,70.0,23.1,7.0,0.1
Jack Eastman,School: Rutgers,,,,1959,1,9.0,,0.7,0.4,,,,,37.5,,,,,
Jake Eastman,Guard,77.0,207.0,Bradley,2012,3,118.0,24.1,4.8,3.4,1.8,0.7,0.2,0.9,37.1,27.5,67.5,43.4,10.8,4.1
Kevin Eastman,Guard,74.0,188.0,Richmond,1977,4,105.0,,11.1,2.2,,,,,46.7,,75.1,,,
Darrion Eastmon,Guard,74.0,180.0,South Carolina State,2014,1,25.0,10.3,1.4,1.2,1.4,0.4,0.1,1.3,45.5,37.5,60.0,52.3,5.3,0.0
George Eastmond,Center,81.0,206.0,LIU-Brooklyn,1983,1,14.0,,0.9,1.5,,0.0,0.1,,42.9,,87.5,,,
Al Easton,School: NYU,,,,1961,1,3.0,,2.3,0.3,,,,,50.0,,75.0,,,
John Easton,6-2 (188cm) ,,,,1955,1,25.0,,6.2,,,,,,41.0,,62.1,,,
Scott Easton,Forward,79.0,201.0,Army,1979,3,81.0,,9.6,2.5,,,,,52.5,,82.2,,,
Matt Eastwick,Forward,80.0,203.0,Princeton,1991,3,91.0,21.0,6.2,2.9,1.0,0.7,0.4,1.2,51.5,39.7,63.3,60.5,,
Scott Eatherton,Forward,80.0,234.0,  Schools: Saint Francis (PA) and Northeastern,2014,3,124.0,30.6,12.4,6.6,1.0,0.5,1.5,2.3,58.0,34.0,69.0,59.6,24.8,13.1
Les Eathorne,School: Washington,,,,1948,1,,,,,,,,,,,,,,
Wade Eathorne,Guard,79.0,201.0,Florida International,1996,2,20.0,,1.6,0.7,0.3,0.1,0.0,,28.9,21.4,62.5,36.8,,
Esau Eatman,Forward,79.0,201.0,Virginia Military Institute,2003,2,50.0,,1.5,1.4,0.3,0.4,0.2,,26.2,7.1,69.0,26.6,,-0.4
Curtis Eatmon,Guard,76.0,193.0,  Schools: Utah and Detroit,2010,2,49.0,6.9,1.6,1.0,0.9,0.2,0.1,0.8,42.6,16.7,57.5,45.1,,0.2
Brent Eaton,Guard,77.0,196.0,Green Bay,2009,1,27.0,,2.0,0.5,0.3,0.2,0.0,0.4,38.0,40.0,100.0,50.0,,0.3
Byron Eaton,Guard,71.0,180.0,Oklahoma State,2008,3,136.0,27.5,10.3,3.0,4.0,2.0,0.2,3.0,42.2,34.6,75.2,47.9,,11.8
Charles Eaton,School: Virginia Tech,,,,1953,3,44.0,,14.3,8.1,,,,,38.1,,,,,
Darryl Eaton,Guard,72.0,183.0,UTSA,1991,2,55.0,27.2,14.6,2.9,2.7,1.9,0.2,2.0,44.3,41.2,83.6,54.9,,
David Eaton,Guard,76.0,193.0,Wofford,2003,3,75.0,,4.1,0.9,0.7,0.3,0.0,,37.5,35.7,76.9,51.3,,1.3
Howard Eaton,Forward,78.0,198.0,Iowa State,1993,2,65.0,25.0,7.7,4.6,1.4,1.0,0.2,1.7,47.1,16.7,73.3,47.2,,
Jason Eaton,Center,81.0,206.0,American,1994,1,18.0,,0.6,0.9,0.2,0.0,0.2,,25.0,0.0,62.5,25.0,,
Jeremy Eaton,Center,83.0,211.0,Gonzaga,1999,2,62.0,,8.9,4.0,1.0,0.4,0.7,,54.1,0.0,67.1,54.1,,7.6
K. Eaton,School: Columbia,,,,1980,1,,,,,,,,,,,,,,
Kico Eaton,Forward,75.0,190.0,Navy,1994,1,6.0,,2.2,0.5,1.0,0.7,0.0,,33.3,66.7,16.7,40.0,,
Koco Eaton,School: Columbia,,,,1981,1,15.0,6.1,1.9,0.8,,,,,37.5,,66.7,,,
Larry Eaton,School: Notre Dame,,,,1951,1,6.0,,,,,,,,,,,,,
Mark Eaton,Center,88.0,275.0,UCLA,1982,2,30.0,6.5,1.8,2.4,0.1,0.1,0.9,0.7,44.9,,40.9,,,
Mark Eaton,Guard,75.0,190.0,North Carolina-Wilmington,1991,3,95.0,18.3,4.8,2.2,1.5,0.7,0.1,1.0,41.6,32.1,72.1,46.2,,
Mark Eaton,Guard,72.0,183.0,Middle Tennessee,1973,1,8.0,,2.1,0.5,,,,0.8,42.9,,83.3,,,
Phil Eaton,School: UTEP,,,,1957,1,18.0,,1.0,0.4,,,,,23.8,,47.1,,,
