player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Michael Ingram,,,,,Washington State,1980,1,3.0,,0.7,1.7,,0.3,,,25.0,,,,,
Mike Ingram,Forward,,,,Seton Hall,1983,2,26.0,,10.5,6.4,1.3,1.0,0.3,,45.1,,65.4,,,
Mike Ingram,Guard,,,,Central Michigan,1983,2,42.0,,5.7,0.9,1.6,0.6,0.0,,43.0,,74.0,,,
Nehemiah Ingram,Center,80.0,203,,Temple,2006,3,75.0,,1.2,1.8,0.0,0.2,0.1,,51.5,,41.8,51.5,,1.8
Norm Ingram,Guard,73.0,185,,Washington State,1952,1,14.0,,2.1,,,,,,,,45.5,,,
Pat Ingram,Guard,74.0,211,North Central,Iowa,2013,1,20.0,5.8,0.8,0.6,0.5,0.2,0.0,0.5,42.9,0.0,41.7,42.9,4.2,0.1
Patrick Ingram,Guard,74.0,218,North Central (IN),Idaho,2017,2,58.0,13.7,3.8,2.2,1.1,0.5,0.1,1.2,43.1,38.7,61.1,46.4,10.9,1.4
Ray Ingram,Guard,,,,Hofstra,1971,2,25.0,,1.6,1.3,,,,,23.7,,,,,
Reggie Ingram,Guard,74.0,188,,Southern Utah,1996,4,105.0,,9.3,2.6,3.0,1.3,0.2,,43.3,40.2,71.6,48.4,,
Shaunvanta Ingram,Guard,75.0,180,,Alcorn State,2011,2,49.0,12.2,4.2,2.3,0.5,0.3,0.1,1.4,33.5,19.1,67.7,36.4,6.5,-0.6
Terrell Ingram,Forward,77.0,196,,Chicago State,1996,2,53.0,,10.2,3.9,2.5,1.3,1.1,,39.5,31.8,72.0,43.6,,
Terrence Ingram,Forward,79.0,201,,South Alabama,1988,2,57.0,,3.2,2.9,0.8,0.4,0.3,,44.9,,56.9,44.9,,
Tory Ingram,Forward,77.0,196,,Southern,2002,1,23.0,,1.4,1.6,0.1,0.3,0.1,,40.9,,56.0,40.9,,0.1
Vashon Ingram,Guard,76.0,193,,UT-Martin,2007,2,7.0,,0.4,0.3,0.0,0.0,0.0,,6.3,9.1,,9.4,,-0.3
Vincent Ingram,Guard,,,,Chattanooga,1988,3,48.0,,4.1,1.1,0.5,0.4,0.1,,39.2,,,,,
_ Ingram,,,,,Brown,1989,1,1.0,3.0,,,,,,,,,,,,
_ Ingram,,,,,George Washington,1959,1,17.0,,1.6,2.8,,,,,29.3,,42.9,,,
Frank Inman,Center,79.0,201,,Georgia Tech,1959,2,51.0,,7.3,7.5,,,,,36.1,,69.6,,,
George Inman,Forward,78.0,198,,Georgia Tech,1958,1,4.0,,1.0,,,,,,20.0,,100.0,,,
James Inman,Forward,80.0,203,,New Orleans,1994,1,15.0,,2.5,2.0,0.3,0.1,0.5,,70.8,,66.7,70.8,,
Jeff Inman,Guard,74.0,188,,James Madison,1980,2,52.0,,4.0,1.0,2.1,0.6,0.2,,48.7,,73.6,,,
Jonathan Inman,Forward,77.0,225,,Alabama A&M,2010,4,111.0,16.9,5.8,3.9,0.5,0.5,0.6,1.1,53.4,0.0,57.1,53.4,,6.5
JR Inman,Forward,81.0,206,,Rutgers,2009,4,112.0,,9.5,6.1,0.7,0.6,0.9,2.0,40.7,33.8,69.9,45.7,,7.2
Mike Inman,Guard,78.0,198,,Trinity (TX),1971,2,37.0,,5.9,4.8,,,,,38.8,,,,,
Robert Inman,Forward,76.0,193,,Harvard,1964,3,56.0,,7.9,5.4,,,,,43.4,,77.5,,,
Stu Inman,Center,75.0,190,,San Jose State,1950,1,28.0,,14.9,,,,,,34.8,,71.9,,,
Tom Inman,Forward,,,,Bowling Green State,1948,1,21.0,4.4,2.4,,,,,,40.7,,27.3,,,
Travis Inman,Forward,75.0,190,,Indiana State,1992,4,108.0,,10.1,3.2,1.6,0.6,0.0,,43.4,42.4,82.6,51.7,,
Wayland Inman,Center,76.0,193,,Ole Miss,1957,4,63.0,,5.0,4.1,,,,,,,72.3,,,
Billy Inmon,Guard,74.0,188,,Morehead State,1997,1,18.0,,0.3,0.4,0.1,0.1,0.0,,33.3,,0.0,33.3,,0.0
Erv Inniger,Guard,75.0,190,,Indiana,1967,3,51.0,,6.7,2.7,,,,,45.3,,77.9,,,
Al Inniss,,,,,St. Francis (NY),1956,1,,,,,,,,,,,,,,
Warren Inniss,Center,76.0,193,,Loyola (IL),1954,3,33.0,,3.0,,,,,,36.9,,,,,
Bernard Innocent,Center,73.0,208,,Charleston Southern,1986,2,54.0,,13.9,6.5,0.1,0.3,0.4,,50.9,,65.6,,,
Harry Innocenti,,,,,Saint Mary's (CA),1960,1,3.0,,0.7,0.3,,,,,100.0,,,,,
_ Inselman,,,,,Rice,1966,1,,,,,,,,,,,,,,
Mike Inselmann,,,,,Rice,1967,1,24.0,,7.5,1.7,,,,,48.8,,86.4,,,
_ Inselmann,Guard,,,,Rice,1965,1,8.0,,2.0,0.2,,,,,55.6,,100.0,,,
Travis Inskeep,Guard,74.0,188,,Eastern Kentucky,1997,2,47.0,,6.0,1.3,2.1,0.6,0.0,,39.6,39.2,68.1,47.8,,1.1
Patrick Inyard,Guard,,,,UMKC,2010,2,8.0,1.5,0.1,0.5,0.0,0.0,0.0,0.0,0.0,,50.0,0.0,,0.0
Ruslan Inyatkin,Forward,79.0,201,,UConn,1997,3,54.0,,1.3,0.8,0.1,0.2,0.1,,43.5,33.3,57.1,44.4,,
Tony Ioane,Forward,76.0,193,,Idaho State,1969,1,12.0,,15.7,6.7,0.2,,,,50.7,,74.6,,,
Sam Iorio,,,,,Villanova,1964,2,27.0,,1.7,2.0,,,,,43.5,,46.2,,,
Andres Irarrazabal,Forward,79.0,235,,UT-Martin,2011,2,62.0,20.1,4.6,3.7,0.5,0.6,0.6,0.8,53.1,,68.2,53.1,13.1,2.5
Cortez Irby,Guard,76.0,193,,Kennesaw State,2010,1,18.0,5.4,0.8,1.1,0.4,0.3,0.0,0.2,14.7,7.1,100.0,17.6,3.5,-0.1
David Irby,Guard,72.0,180,Walnut Hills,San Francisco,2015,2,6.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,100.0,100.0,,150.0,16.8,0.0
Bill Iredale,Guard,,,,Delaware,1964,1,6.0,,4.2,1.5,,,,,43.5,,55.6,,,
Anthony Ireland,Guard,61.0,170,Winchedon School,Loyola Marymount,2014,4,132.0,35.1,16.5,3.9,4.2,1.5,0.1,2.8,41.5,34.5,79.6,47.0,19.6,14.4
Anthony Ireland,Center,77.0,196,,New Mexico State,1990,1,8.0,,0.6,0.1,0.2,,,,50.0,50.0,100.0,75.0,,
Arthur Ireland,Guard,75.0,190,,Denver,2001,3,82.0,,13.2,4.7,1.6,0.7,0.4,,39.0,33.6,73.8,47.3,,4.7
Frank Ireland,Guard,74.0,188,,Stetson,1991,4,116.0,,9.6,3.0,4.5,1.1,0.1,,41.5,42.0,75.5,46.9,,
Mike Ireland,Center,79.0,201,,Notre Dame,1959,3,29.0,,1.8,2.4,,,,,26.9,,68.0,,,
Tim Ireland,Forward,76.0,193,,USC,1970,3,6.0,,,,,,,,,,,,,
Jamie Irick,Guard,74.0,188,,Army,1996,4,72.0,,2.7,1.6,1.0,0.4,0.0,,40.2,23.1,59.4,41.9,,
Steve Irion,Center,80.0,203,,Harvard,1977,2,47.0,,9.5,4.5,0.3,,,,48.0,,73.0,,,
Adam Irish,,,,,Loyola (MD),2000,1,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0
Colin Irish,Forward,78.0,198,,Bowling Green State,1983,4,111.0,,14.1,7.8,1.8,0.9,0.6,2.9,49.8,,63.2,,,
Jose Irizarry,Guard,72.0,175,Royal Family Prep,St. Peter's,2013,1,3.0,3.0,0.7,0.0,0.0,0.0,0.0,0.0,100.0,,,100.0,12.4,0.0
Chuks Iroegbu,Guard,76.0,205,Franklin,Northern Illinois,2016,2,64.0,13.9,4.9,2.0,0.5,0.6,0.3,0.8,62.5,18.2,58.7,63.7,17.5,3.2
Ike Iroegbu,Guard,74.0,190,Oak Hill Academy,Washington State,2017,4,124.0,27.5,9.9,3.1,3.0,0.7,0.1,2.0,43.3,35.3,72.4,49.3,14.0,5.3
UC Iroegbu,Guard,72.0,180,Capital Christian High School,Stony Brook,2017,1,32.0,17.8,5.1,2.0,0.8,0.3,0.3,0.6,31.6,29.9,76.2,43.3,9.0,0.8
Willie Irons,Guard,74.0,188,,Oral Roberts,1988,4,107.0,,9.4,2.1,3.7,1.5,0.2,,41.4,,68.2,,,
Fred Iruafemi,Forward,78.0,205,Middle Creek HS,Virginia Military Institute,2017,3,86.0,12.0,2.3,2.3,0.6,0.5,0.9,0.5,50.3,0.0,69.6,50.3,12.9,2.3
Byron Irvin,Guard,77.0,190,,Arkansas and Missouri,1989,4,127.0,29.9,12.2,3.2,2.2,1.5,0.2,2.0,50.1,,75.6,,,
Dwayne Irvin,Guard,75.0,190,,Ball State,1978,2,50.0,15.3,5.9,1.1,1.2,,,,42.0,,72.9,,,
Fess Irvin,Guard,73.0,185,,James Madison,1991,2,60.0,,10.7,2.8,3.5,1.1,0.0,,48.3,13.3,80.4,48.5,,
Fess Irvin,Guard,73.0,185,,LSU,1988,2,65.0,,4.7,1.3,1.8,0.6,,,35.3,41.2,81.4,40.3,,
Franklyn Irvin,Forward,75.0,190,,Wyoming,1972,2,47.0,,10.9,5.9,,,,,39.2,,77.0,,,
George Irvin,Guard,72.0,183,,Air Force,1993,3,83.0,,10.7,3.1,2.2,1.2,0.2,,42.2,36.7,75.7,48.4,,
George Irvin,Guard,73.0,185,,Air Force,1990,1,28.0,,2.1,1.1,0.8,0.3,0.0,,33.3,0.0,50.0,33.3,,
James Irvin,Forward,77.0,196,,Texas-Rio Grande Valley,1986,1,8.0,,2.4,1.2,0.6,0.4,0.1,,38.5,,90.0,,,
Lance Irvin,Guard,73.0,185,,Idaho,1991,1,24.0,,3.6,1.5,2.3,0.9,0.0,,39.3,31.3,68.0,43.4,,
Lance Irvin,Guard,74.0,188,,Colorado State,1988,1,32.0,,0.8,0.5,0.9,0.3,0.0,,30.0,0.0,70.0,30.0,,
McGlother Irvin,Guard,77.0,196,,Saint Louis,1992,1,17.0,,9.4,4.4,1.9,1.2,0.1,,41.6,37.0,57.1,45.3,,
Nick Irvin,Guard,,,,Fresno State,2001,2,43.0,,2.8,1.3,3.2,0.6,0.0,,29.6,23.6,64.9,37.0,,0.4
Ray Irvin,Center,81.0,206,,Texas Tech,1986,4,120.0,,4.7,3.0,,0.2,0.3,,40.9,,71.0,,,
Roy Irvin,Center,77.0,196,,USC,1954,2,58.0,4.4,12.6,7.7,,,,3.2,40.2,,67.6,,,
Tommy Irvin,,,,,Houston,1952,1,12.0,,0.9,,,,,,,,62.5,,,
Zak Irvin,Guard,78.0,215,Hamilton Southeastern HS,Michigan,2017,4,142.0,29.7,11.3,3.7,2.0,0.7,0.1,1.4,42.3,35.4,67.9,50.8,15.7,10.6
Earle Irvine,Forward,,,,Washington,1961,3,75.0,,7.3,4.8,,,,,38.8,,62.1,,,
George Irvine,Forward,78.0,198,,Washington,1970,3,78.0,,16.8,7.3,,,,,55.8,,74.4,,,
Jaime Irvine,Guard,76.0,193,,Columbia,2001,1,17.0,,1.8,0.8,0.3,0.1,0.1,,29.4,29.6,66.7,41.2,,0.0
Albert Irving,Forward,79.0,201,,Alcorn State,1982,4,95.0,23.5,11.9,6.1,,0.8,0.6,1.7,54.7,,69.0,,,
D.J. Irving,Guard,72.0,165,Archbishop Carroll,Boston University,2014,4,128.0,32.2,11.4,3.1,3.7,1.1,0.1,2.2,40.0,36.0,77.9,47.4,15.7,11.8
Drederick Irving,Guard,76.0,193,,Boston University,1988,4,122.0,32.6,15.8,2.7,2.0,1.1,0.1,2.0,46.9,,75.4,,,
Elden Irving,Guard,78.0,198,,New Orleans,1988,3,60.0,,4.7,1.6,0.7,0.4,0.3,,52.6,,67.5,,,
Elden Irving,Guard,77.0,196,,Tulane,1985,1,20.0,,1.4,0.5,0.4,0.1,0.1,,35.3,,75.0,,,
Jim Irving,Guard,73.0,185,,Saint Louis,1971,3,81.0,,15.7,2.9,,,,,41.2,,71.0,,,
John Irving,Forward,81.0,206,,Hofstra,1977,3,77.0,,13.2,15.4,,,,,52.8,,61.9,,,
John Irving,Forward,81.0,206,,Arizona,1973,1,26.0,,4.1,6.2,,,,,43.0,,40.0,,,
Kyrie Irving,Guard,74.0,180,,Duke,2011,1,11.0,27.5,17.5,3.4,4.3,1.5,0.5,2.5,52.9,46.2,90.1,61.5,32.5,2.4
Leon Irving,Forward,,,,Oral Roberts,2000,2,52.0,,9.9,4.4,1.1,0.6,0.8,,54.8,,59.9,54.8,,4.1
Martavious Irving,Guard,73.0,200,Boyd Anderson,Kansas State,2013,4,130.0,16.3,4.1,1.4,1.3,0.6,0.0,0.8,39.2,35.3,62.8,47.3,10.2,5.0
Michael Irving,Guard,73.0,185,,Rice,1988,4,108.0,,2.3,1.2,1.2,0.6,0.0,,38.8,,74.7,,,
Wayne Irving,Forward,79.0,201,,Chicago State,1985,1,27.0,,8.4,5.1,1.0,1.1,0.1,,45.2,,63.9,,,
Wayne Irving,Forward,78.0,198,,Wyoming,1982,1,25.0,,1.9,1.4,0.5,0.3,,,45.5,,63.0,,,
Bryant Irwin,Forward,79.0,220,Bridgeport,St. Joseph's and Furman,2013,4,121.0,23.1,5.3,2.5,0.4,0.3,0.4,0.8,36.0,29.1,63.6,43.6,,2.1
Dwayne Irwin,Guard,76.0,193,,Ball State,1980,2,56.0,26.2,7.6,1.8,1.8,0.8,0.0,1.9,48.0,,75.6,,,
John Irwin,,,,,Georgetown,1980,3,19.0,,,0.3,0.5,0.3,,,,,,,,
Lawrence Irwin,Center,86.0,218,,Loyola Marymount,1986,2,23.0,,,2.0,,,0.7,,,,,,,
Logan Irwin,Guard,61.0,170,Whitko,Stetson,2013,1,7.0,21.7,5.9,1.7,2.9,0.3,0.0,1.9,73.3,71.4,87.5,90.0,13.5,0.4
Gabe Isaac,Guard,,,,Texas-Arlington,1998,1,29.0,,2.5,1.7,2.1,0.6,0.0,,30.6,20.0,56.8,33.3,,0.0
John  Isaac,Guard,75.0,208,,LSU,2012,1,31.0,14.2,2.7,1.2,1.1,0.2,0.1,1.0,33.7,28.6,76.2,38.2,4.8,0.2
Jonathan Isaac,Forward,73.0,210,IMG Academy,Florida State,2017,1,32.0,26.2,12.0,7.8,1.2,1.2,1.5,1.5,50.8,34.8,78.0,56.8,24.6,4.3
Leon Isaac,Guard,73.0,185,,Middle Tennessee,1985,2,33.0,,4.4,1.4,1.3,0.4,,,45.8,,80.0,,,
Reggie Isaac,Guard,78.0,198,,Coppin State,1991,3,92.0,,21.1,3.1,1.7,1.4,0.1,,45.0,38.8,77.6,52.3,,
Todd Isaac,,,,,Holy Cross,1992,1,5.0,,,,,,,,,,,,,
Tom Isaac,Center,78.0,198,,UTEP,1968,1,7.0,,1.6,1.4,,,,,40.0,,70.0,,,
Warren Isaac,Center,,,,Iona,1963,1,19.0,,18.1,12.7,,,,,51.2,,65.3,,,
_ Isaac,,,,,Coppin State,1988,1,,,,,,,,,,,,,,
_ Isaac,,,,,Iona,1965,1,23.0,,24.3,20.9,,,,,50.1,,79.9,,,
_ Isaac,,,,,Iona,1964,1,20.0,,21.9,20.1,,,,,52.7,,73.0,,,
Carl Isaacs,,,,,Stanford,1955,1,4.0,,0.5,,,,,,50.0,,,,,
Daniel Isaacs,Guard,,,,Appalachian State,1998,1,2.0,,3.0,1.0,0.0,0.0,0.0,,66.7,100.0,25.0,83.3,,0.1
Garvin Isaacs,,,,,Texas Christian,1966,1,22.0,,4.5,1.4,,,,,42.0,,65.2,,,
Larry Isaacs,Forward,,,,Purdue,1963,3,,,,,,,,,,,,,,
Steve Isaacs,Forward,75.0,190,,Muhlenburg,1963,1,6.0,,,,,,,,,,,,,
Wayne Isaacs,Forward,,,,Citadel,1964,2,37.0,,6.4,4.1,,,,,38.3,,66.0,,,
_ Isaacs,,,,,Citadel,1963,1,19.0,,6.7,5.3,,,,,38.0,,71.4,,,
Dave Isaacson,Forward,,,,Utah State,1998,2,40.0,,3.3,1.8,0.2,0.0,0.0,,48.0,18.8,66.7,49.5,,0.9
Richard Isaacson,Forward,79.0,201,,Fresno State,1978,2,43.0,,3.4,2.2,0.5,,,,42.3,,50.0,,,
Conrad Isaak,Guard,75.0,190,,Idaho State,2002,1,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0
Gene Isabell,Center,80.0,203,,Sam Houston State,1995,4,86.0,,2.5,2.2,0.3,0.3,0.3,,46.1,,51.1,46.1,,
Tramaine Isabell,Guard,72.0,180,Garfield HS,Missouri and Drexel,2016,2,55.0,15.7,5.2,1.5,1.3,0.7,0.0,1.3,35.0,28.2,75.3,40.3,10.2,0.4
Kenyatta Isable,Guard,,,,Texas State,1998,2,55.0,,3.5,1.1,0.2,0.2,0.1,,33.5,32.2,73.3,45.7,,0.6
Aleksandar Isailovic,Guard,76.0,185,Provincetown,St. Francis (NY),2014,2,55.0,16.1,3.3,1.5,0.5,0.6,0.2,0.5,30.2,27.0,80.0,40.8,7.0,0.9
Dennis Isbell,Forward,,,,Memphis,1981,4,106.0,,9.2,6.5,,0.6,1.7,,49.1,,57.6,,,
Alex Iseghohi,Forward,77.0,196,,Rider,2001,2,44.0,,1.6,1.9,0.5,0.2,0.3,,34.3,0.0,43.6,34.3,,0.0
John Isembarger,,,,,Indiana,1968,1,3.0,,0.7,0.3,,,,,16.7,,,,,
Jack Isenbarger,Guard,74.0,180,Zionsville,Elon,2014,4,122.0,27.5,11.8,3.1,2.4,0.7,0.0,1.7,38.9,36.6,84.2,50.4,16.5,10.0
Phil Isenbarger,Forward,80.0,203,,Indiana,1981,4,87.0,,2.2,1.3,0.6,0.2,0.1,,45.1,,63.4,,,
Larry Isenberg,Forward,76.0,193,,Boston University,1962,3,51.0,,15.5,10.7,,,,,43.4,,70.7,,,
Jack Isenhour,,,,,Army,1966,2,,,,,,,,,,,,,,
Michael Isenhour,Forward,80.0,203,,Georgia Tech,2001,2,39.0,,0.9,1.0,0.4,0.2,0.1,,31.1,,64.3,31.1,,0.0
Mike Isenhour,Forward,,,,Air Force,1998,1,21.0,,1.2,1.6,0.2,0.0,0.3,,26.7,0.0,52.6,26.7,,-0.1
Mick Isgrigg,Forward,76.0,193,,Ohio,1981,2,42.0,,2.4,1.1,0.2,0.2,0.0,,36.8,,53.3,,,
Justin Isham,Guard,77.0,196,,SMU,2005,4,116.0,,7.4,3.3,1.8,1.1,0.4,,42.6,31.3,65.0,47.3,,5.5
Mat Ishbia,Guard,61.0,178,,Michigan State,2002,3,48.0,,0.6,0.2,0.3,0.1,0.0,,42.9,33.3,47.1,47.6,,0.3
Love Ishie,Center,81.0,206,,Citadel,1992,2,9.0,,1.1,,,,,,22.7,,,,,
Charles Ishmael,Guard,77.0,196,,Kentucky,1964,2,44.0,,7.9,3.4,1.0,,,,42.5,,75.6,,,
DeMarcus Ishmeal,Guard,69.0,175,,Oakland,2005,2,61.0,,3.9,1.5,3.1,1.1,0.0,,35.1,28.7,60.3,44.4,,1.2
Theatric Ishmon,Forward,77.0,196,,Jackson State,1994,1,19.0,,1.4,0.7,0.3,0.1,0.1,,55.0,,41.7,55.0,,
Brian Ishola,Guard,77.0,210,East Ridge HS,North Dakota State,2016,2,33.0,5.8,0.8,0.7,0.1,0.1,0.0,0.2,40.0,0.0,75.0,40.0,4.8,0.3
Tarre Isiah,Center,81.0,206,,Arizona State,1987,2,56.0,23.4,7.0,5.4,0.4,0.4,0.6,1.6,43.4,,62.8,,,
Johnson Isidore,Forward,77.0,196,,Western Illinois,1997,1,2.0,,4.5,4.0,0.5,1.5,0.5,,44.4,33.3,,50.0,,0.1
Tim Island,Guard,78.0,198,,Long Beach State and San Diego State,2009,2,35.0,,1.8,0.9,0.1,0.1,0.1,0.0,31.3,29.5,71.4,41.4,,0.1
Bud Islas,,,,,Arizona State,1953,2,50.0,,8.9,,,,,,,,76.6,,,
Oscar Islas,,,,,Arizona,1954,3,45.0,,1.5,1.1,,,,,22.0,,54.1,,,
Leroy Isler,Guard,77.0,204,Boys & Girls,Arkansas-Little Rock,2014,2,62.0,26.5,7.3,3.3,1.2,0.9,0.1,1.8,39.4,31.2,72.3,43.4,9.8,2.6
David Isles,Forward,77.0,196,,Miami (FL),1995,1,1.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,
Nelson Isley,Guard,76.0,193,,North Carolina State,1969,2,49.0,,6.5,1.6,,,,,49.0,,56.5,,,
Nelson Isley,Guard,75.0,190,,LSU,1971,1,26.0,,17.3,1.9,3.8,,,,53.3,,78.4,,,
Charles Ismael,Guard,76.0,193,,Kentucky,1962,1,8.0,,2.0,1.2,,,,,40.0,,,,,
Ahmed Ismail,Center,86.0,285,Nakhas Zagazig,Manhattan,2017,1,30.0,16.2,3.9,4.8,0.3,0.2,1.0,1.5,50.6,20.0,61.5,51.2,10.4,0.6
Mack Isner,,,,,West Virginia,1954,2,49.0,,10.5,10.0,,,,,31.4,,65.8,,,
Mareik Isom,Forward-Guard,79.0,215,Bowie HS,Arkansas-Little Rock and Texas,2017,4,110.0,6.9,5.2,2.4,0.3,0.1,0.2,0.3,41.0,37.7,73.7,52.1,14.3,5.3
Ryan Isom,Guard,72.0,183,,Austin Peay,2005,1,24.0,,1.1,0.1,0.1,0.1,0.0,,52.9,53.3,33.3,76.5,,0.3
_ Isom,,,,,Virginia Tech,1975,1,,,,,,,,,,,,,,
Joseph Ison,Forward,78.0,198,,Robert Morris,2005,1,27.0,,4.3,2.4,0.5,0.6,0.5,,46.0,0.0,58.7,46.0,,0.7
Keith Ison,Guard,72.0,183,,Campbell,1992,1,31.0,22.7,5.7,2.0,2.0,1.5,0.0,2.4,43.1,33.3,62.6,43.5,,
Kevin Israel,Guard,68.0,173,,St. Francis (NY),1991,4,99.0,,6.3,1.2,1.6,1.1,0.0,,38.0,35.3,74.7,43.4,,
Cole Israelson,Center,81.0,280,Cass City HS,Central Michigan,2017,2,15.0,1.9,0.7,0.5,0.0,0.0,0.1,0.1,33.3,,66.7,33.3,10.0,0.0
Omari Isreal,Forward,81.0,206,,Notre Dame and Loyola (MD),2008,3,74.0,,6.3,4.8,1.0,0.6,1.4,2.1,46.1,50.0,60.6,46.4,,3.3
Morece Issac,Forward,76.0,177,,Saint Francis (PA),2012,1,7.0,2.0,0.3,0.4,0.0,0.0,0.1,0.1,100.0,,,100.0,4.1,0.0
Tom Issac,Guard,78.0,198,,UTEP,1970,3,40.0,,1.7,1.6,,,,,47.8,,71.4,,,
Carl Issacs,,,,,Stanford,1957,1,16.0,,10.3,5.6,,,,,44.2,,70.9,,,
Garvin Issacs,Guard,72.0,183,,Texas Christian,1967,2,42.0,,5.3,1.3,,,,,41.1,,63.5,,,
Dan Issel,,,,,Kentucky,1970,3,83.0,35.5,25.8,12.9,1.2,,,,51.9,,73.8,,,
Danny Italiano,Guard,77.0,196,,Cal State Fullerton,1999,1,10.0,,1.0,0.4,0.2,0.0,0.0,,50.0,25.0,60.0,58.3,,0.1
Vicente Ithier,,,,,UConn,1984,1,21.0,,1.6,0.6,1.1,0.4,0.0,,27.3,,55.6,,,
VICENTE Ithier,Guard,73.0,185,,UConn,1983,1,17.0,,2.2,0.6,0.5,0.5,0.1,,59.3,,33.3,,,
Martin Iti,Center,84.0,213,,Charlotte and New Mexico State,2008,4,126.0,,5.8,4.5,0.5,0.3,1.2,1.4,55.6,0.0,43.7,55.6,,10.4
Taishi Ito,Guard,72.0,183,,Portland,2010,4,115.0,11.4,3.4,1.2,2.0,0.6,0.0,1.0,31.3,29.5,73.6,39.9,,1.1
Bob Ittner,,,,,Texas,1966,3,51.0,,2.2,1.8,,,,,39.2,,67.9,,,
Antxon Iturbe,Forward,,,,George Washington,2001,4,111.0,,3.9,4.5,0.9,0.6,0.2,,53.9,40.0,52.2,54.2,,6.0
Iker Iturbe,Forward,79.0,235,,Clemson,1998,3,92.0,,6.0,3.4,1.9,1.0,0.1,,46.4,30.4,56.9,49.4,,
Joseph Iupe,Guard,73.0,185,,Mississippi State,2008,2,24.0,,0.2,0.3,0.1,0.0,0.0,0.2,28.6,0.0,25.0,28.6,,-0.1
Mike Iuzzolino,Guard,61.0,175,,Penn State and Saint Francis (PA),1988,2,112.0,6.9,13.3,1.9,2.8,0.0,2.3,1.9,52.7,51.2,87.8,64.5,,
Larry Ivan,Forward,75.0,190,,Oklahoma,1958,2,31.0,,3.3,2.3,,,,,28.8,,76.1,,,
Nenad Ivancevic,Center,81.0,206,,Louisiana Tech,1995,1,4.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,
Paul Ivancic,,,,,Cleveland State,1991,1,1.0,,,1.0,,,,,,,,,,
Ilija Ivankovic,Center,73.0,245,United Faith Christian Academy (NC),Charlotte,2013,2,10.0,5.4,0.7,1.2,0.2,0.0,0.0,0.0,42.9,,100.0,42.9,6.9,0.1
Dan Ivankovich,,,,,Northwestern,1984,2,16.0,,0.4,,,0.3,,,,,,,,
Uros Ivanovic,Forward,80.0,203,,Stephen F. Austin,1995,1,12.0,,2.8,1.0,0.6,0.2,0.1,,52.4,50.0,100.0,61.9,,
Vuk Ivanovic,Center,73.0,208,,BYU,2008,2,39.0,,2.6,2.3,0.4,0.1,0.3,1.0,46.4,,61.5,46.4,,1.0
Chip Ivany,Guard,72.0,155,,South Alabama and UTSA,2010,2,22.0,2.0,0.3,0.4,0.1,0.1,0.1,0.6,25.0,0.0,0.0,25.0,,-0.2
Dusko Ivaz,Forward,73.0,208,,Samford,1997,2,55.0,,6.4,4.4,0.7,0.2,0.3,,38.6,37.3,73.8,48.0,,2.1
Jeramy Ivener,,,,,Arizona State,2000,2,,,,,,,,,,,,,,
Bernie Ivens,Forward,74.0,188,,Temple,1960,2,43.0,,8.8,5.3,,,,,39.6,,75.0,,,
Chris Iversen,Forward,77.0,196,,Cornell,1973,1,14.0,,1.7,0.6,,,,,34.8,,61.5,,,
Ryan Iversen,Guard,75.0,190,,Delaware,2003,3,88.0,,9.5,5.8,2.6,1.7,0.1,,40.0,34.0,78.4,48.5,,8.1
Allen Iverson,,,,,Georgetown,1996,2,67.0,32.5,23.0,3.6,4.6,3.2,0.3,4.1,44.0,31.4,68.3,49.2,,
Bob Iverson,Forward,78.0,198,,North Texas,1974,1,26.0,,21.1,10.1,2.6,,,,49.3,,71.8,,,
Bruce Iverson,Guard,72.0,183,,Stanford,1952,3,68.0,,2.6,,,,,,32.0,,61.8,,,
Casey Iverson,Guard,74.0,188,,Utah,2006,2,36.0,,1.6,0.4,0.6,0.2,0.0,,43.1,40.0,40.0,52.9,,0.4
Colton Iverson,Forward,73.0,261,Yankton,Minnesota and Colorado State,2013,4,133.0,29.5,7.6,5.7,0.9,0.6,0.7,2.0,54.6,,56.4,54.6,,10.7
Dean Iverson,,,,,Washington,1967,1,1.0,,,1.0,,,,,,,,,,
Jim Iverson,,,,,Kansas State,1952,3,75.0,,8.0,,,,,,,,76.5,,,
Kevin Iverson,Forward,77.0,196,,Denver,1974,1,13.0,,2.1,1.6,,,,,50.0,,75.0,,,
Khalil Iverson,Guard-Forward,77.0,200,Rutherford B Hayes HS,Wisconsin,2017,2,69.0,14.1,3.2,2.6,0.6,0.4,0.6,0.9,50.6,24.0,54.8,52.4,13.5,2.5
Kuran Iverson,Forward,73.0,209,Fishburne Military School (VA),Memphis and Rhode Island,2017,4,90.0,26.5,7.7,5.6,1.4,0.7,1.3,2.0,47.2,31.4,54.7,51.0,17.4,6.0
