player_name,position,height(inches),weight(lbs),high_school,college,draft_year,years_in_college,games,minutes_per_game,points,rebounds,assists,steals,blocks,turnovers,fg_percent,3_fg_percent,free_throw_percent,effective_fg_percent,player_efficiency_rating,win_shares
Don O'Leary,Forward,,,,Georgetown,1950,1,14,,2.3,,,,,,26.7,,61.5,,,
Ian O'Leary,Forward,79,201,,Saint Mary's (CA),2009,4,127,,6.5,4.4,0.8,0.6,0.2,1.1,41.2,32.4,69.5,48.2,,7.7
Matt O'Leary,Forward,80,225,Terre Haute North Vigo/Loyola-IL,Loyola (IL) and IUPUI,2017,4,125,28.9,8.1,4.4,1.9,1,0.4,1.7,47,34.1,63.9,54.3,16.1,7.2
Pat O'Leary,Guard,78,198,,Fresno State,1975,3,74,,6.8,3.9,,,,,48.7,,81.1,,,
Terry O'Leary,Guard,61,178,,Vermont,1967,1,23,,6.2,1.8,,,,,37,,51.7,,,
_ O'Lee,,,,,St. Francis (NY),1961,1,9,,3.8,1.7,,,,,34.5,,93.3,,,
_ O'Lee,,,,,St. Francis (NY),1960,1,15,,4.5,2.2,,,,,27.3,,76.2,,,
Paul O'Liney,Guard,74,188,,Missouri,1995,2,53,,15.5,4.2,1.9,1.1,0.1,,40.1,38.5,79,50.8,,
Bri O'Loughlin,,,,,Drexel,1977,1,,,,,,,,,,,,,,
Brian O'Loughlin,Guard,,,,Drexel,1981,2,37,,4.1,1,,,,,44.6,,81.5,,,
Brian O'Loughlin,Guard,72,183,,Drexel,1978,1,25,,4.5,1.5,,,,,49.4,,72.7,,,
Brian O'Loughlin,Guard,61,180,,Drexel,1976,1,8,,0.9,0.1,,,,,33.3,,71.4,,,
Rob O'Loughlin,Guard,72,183,,Drexel,1983,2,23,,1.2,0.4,,,,,33.3,,83.3,,,
Rob O'Louhghlin,Guard,72,183,,Drexel,1984,1,16,,1.6,0.3,0.4,,,,63.6,,61.1,,,
John O'Maley,Guard,61,178,,Army,1973,1,24,,2.4,0.5,,,,,29,,58.6,,,
John O'Maley,Guard,61,180,,Army,1971,1,23,,2.3,0.5,,,,,31.6,,63.6,,,
Fran O'Malley,,,,,La Salle,1955,2,61,,6.8,5.7,,,,,34.7,,72.1,,,
Grady O'Malley,Forward,77,196,,Manhattan,1969,3,63,,12.4,10.8,,,,,45.2,,69.5,,,
Hugh O'Malley,Forward,76,193,,Holy Cross,1965,1,11,,0.8,1.5,,,,,25,,33.3,,,
Jack O'Malley,,,,,Saint Francis (PA),1958,1,,,,,,,,,,,,,,
John O'Malley,Center,79,201,,Northern Arizona,1973,1,10,,3.2,5.3,,,,,22.4,,55.6,,,
John O'Malley,Guard,61,180,,Army,1972,1,22,,7.6,2.6,,,,,40.9,,68.7,,,
Mark O'Malley,,,,,Saint Francis (PA),1963,1,19,,2.6,3.9,,,,,29.2,,54.5,,,
Patrick O'Malley,Forward,80,203,,Richmond,2005,4,127,,4.2,1.9,0.5,0.3,0.2,,37.3,32.5,68.4,47.3,,3.4
Brian O'Mara,Forward,,,,UT-Martin and Troy,2001,3,78,,2.9,1.9,0.3,0.2,0.7,,47,50,63.9,48.4,,1.6
Sean O'Mara,Forward,73,247,Benet Academy,Xavier,2017,3,95,9,3.9,2,0.4,0.2,0.3,0.6,60,,63,60,20.4,3.4
Tim O'Mara,,,,,Canisius,1963,2,38,,5.1,2,,,,,40.4,,70.5,,,
Tom O'Mara,Forward,78,198,,Notre Dame,1972,1,26,,17,5.3,,,,,43.9,,71.4,,,
_ O'Mara,,,,,Canisius,1964,1,24,,7.8,2.6,,,,,37.2,,65.3,,,
Jim O'Meara,Forward,77,196,,Fairfield,1985,1,3,,1.3,1,0,,,,28.6,,0,,,
John O'Meara,,,,,Georgetown,1954,1,4,,0.8,0.8,,,,,33.3,,,,,
Michael O'Melia,Guard,61,178,,Wisconsin,1964,3,65,,7.6,2.5,,,,,45.2,,71.9,,,
D. O'Mohundro,Forward,,,,San Jose State,1961,1,8,,2.2,1.9,,,,,21.4,,75,,,
Alvin O'Neal,Forward,75,190,,Illinois,1971,1,16,,3.4,2.1,,,,,50,,35,,,
Bill O'Neal,Guard,72,183,,Notre Dame,1965,1,8,,1,0.5,,,,,33.3,,,,,
Boyd O'Neal,Center,,,,Southern Illinois,1965,1,24,,6.9,8.9,,,,,44.2,,52.6,,,
Brian O'Neal,Guard,75,190,,Texas-Arlington,1994,2,31,,3.3,1.4,0.5,0.2,0.3,,38,35.6,71.4,48.5,,
Casey O'Neal,Forward,79,201,,Southern Utah,1990,1,18,,1.2,1.2,0.5,0.1,,,36,33.3,33.3,38,,
Charles O'Neal,Guard,75,190,,Long Beach State,2000,2,42,,8.5,3,2.8,1.2,0,,43.6,31.9,68.3,46.3,,2.2
Chris O'Neal,Forward,79,201,,UMKC,1990,1,26,,7,4.8,1,0.4,0.1,,53.1,,58.5,53.1,,
Dick O'Neal,,,,,Texas Christian,1957,3,72,,23.9,11,,,,,42.9,,74.2,,,
Jeff O'Neal,Center,79,201,,Nicholls State,1982,1,19,,2.3,2.4,,,,,32.5,,77.3,,,
Jeff O'Neal,Forward,79,201,,Nicholls State,1981,1,27,,5,3.2,,,,,47.6,,63.3,,,
Joe O'Neal,Forward,79,201,,Idaho State,1985,2,51,,3.2,2,0.4,0.2,0.2,,50,,78.8,,,
Ken O'Neal,Guard,75,190,,Portland,1976,2,39,,6.4,3.2,0.8,0.7,,,37.7,,66.7,,,
Ken O'Neal,Guard,74,188,,Oklahoma State,1969,3,51,,4.9,2.1,,,,,45.4,,70.2,,,
Kenny O'Neal,Guard,61,180,,North Carolina A&T,1994,1,25,,1.4,0.7,0.4,0.2,0,,44.4,33.3,66.7,47.2,,
Major O'Neal,Forward,78,198,,Jackson State,1984,1,11,,1.6,1.1,0.1,,,,50,,,,,
Mark O'Neal,Guard,61,178,,Lamar,1974,1,15,,4,1.4,,,,,40.3,,50,,,
Mark O'Neal,Guard,61,180,,Lamar,1973,1,2,,2,0.5,,,,,50,,,,,
Michael O'Neal,Forward,,,,Nicholls State,1998,1,23,,0.5,0.8,0.4,0.2,0.1,,27.3,0,0,27.3,,-0.1
Renaldo O'Neal,Guard,76,193,,Wright State,1993,1,28,,2,1.6,1.2,0.4,0,,47.8,0,35.5,47.8,,
Renaldo O'Neal,Guard,76,193,,Wright State,1992,2,56,,3.7,1.9,2.8,1.3,0.1,,52.5,0,50.7,52.5,,
Renaldo O'Neal,Forward,76,193,,Rice,1983,2,58,,8.9,4,,1.2,0.2,,42.9,,71.7,,,
Scott O'Neal,Center,78,198,,Army,1994,2,39,,1.8,1.8,0.2,0.2,0,,45.5,,56.8,45.5,,
Shaquille O'Neal,Center,85,325,,LSU,1991,2,90,8.7,21.6,13.5,1.7,4.6,3.3,3.2,61,,57.5,61,,
Sheldon O'Neal,Forward,78,198,,Texas-Arlington,1994,2,57,,8.6,4.8,0.6,0.6,0.3,,65.4,50,55,65.6,,
Sheldon O'Neal,Forward,78,198,,Texas-Arlington,1992,2,44,,2.5,2,0.4,0.1,0.1,,54.3,,47.1,54.3,,
Tracy O'Neal,Forward,80,220,,North Carolina Central,2012,2,48,8.4,1.6,1.8,0.1,0.1,0.5,0.4,51.6,,48.1,51.6,10.4,0.9
Tre O'Neal,Guard,73,190,George Washington HS,Nicholls State,2017,2,52,15.3,2.8,1.1,1.3,0.5,0,1.3,33.1,26.4,62,38.3,4.6,-0.3
Wayland O'Neal,Guard,74,188,,Oklahoma State,1958,1,4,,,0.2,,,,,,,,,,
_ O'Neal,,,,,Jackson State,1982,1,,,,,,,,,,,,,,
_ O'Neal,,,,,Southern Illinois,1966,1,,,,,,,,,,,,,,
Royce O'Neale,Forward,78,215,Harker Heights,Denver and Baylor,2015,4,134,29.5,9.5,5.6,3,1,0.3,1.7,47.7,39.9,75.1,56.1,18.9,16.8
Chuck O'Neall,Forward,77,196,,Houston,1979,2,60,,3.6,1.1,,,,,39.8,,63,,,
Bill O'Neil,,,,,Oklahoma City,1952,1,25,,6.2,,,,,,25.4,,60.6,,,
Bruce O'Neil,Forward,77,196,,Hawaii,1969,1,21,,2.6,1.9,,,,,31.1,,70.8,,,
Calvin O'Neil,Guard,76,193,,Middle Tennessee,2009,4,119,29.7,5.8,3.2,1.4,0.7,0.1,1,43.3,28,71.7,45.2,,6.2
Derrick O'Neil,Forward,77,196,,Florida Gulf Coast,2010,2,59,22.9,7.9,6.4,1.9,1.3,0.6,2.1,43.8,21.4,55.8,44.1,,
Dwight O'Neil,Guard,75,190,,Fresno State,2009,4,95,,9.2,3.7,2.4,1.1,0.2,3.2,41.2,31.8,58.6,47.6,,4.4
Edward O'Neil,Guard,61,180,,Charleston Southern,2004,4,111,,7.4,2.9,4.5,2.2,0.1,,35.4,28.2,69.4,42.2,,4
Gerry O'Neil,Forward,75,190,,Harvard,1968,1,15,,2.8,1.2,,,,,35.1,,28.6,,,
Jack O'Neil,,,,,Miami (FL),1951,1,4,,1.8,0.2,0.2,,,,25,,100,,,
John O'Neil,Forward,,,,Fordham,1977,4,,,,,,,,,,,,,,
Matt O'Neil,Forward,80,203,,Oregon,1992,2,24,,1.1,1,,0.1,0.1,,17.2,,77.3,17.2,,
Melvin O'Neil,Guard,61,180,,Arkansas-Pine Bluff,2000,2,,,,,,0.6,0,,,,,,,
Nate O'Neil,Forward,76,193,,Colgate,1994,2,57,,8.5,3.3,1.9,0.7,0.2,,44.2,41.9,78.4,57.3,,
Nate O'Neil,Guard,76,193,,Colgate,1992,2,49,,3.4,1.8,1.1,0.4,0,,38.6,40,62.2,47.7,,
Rory O'Neil,Center,73,211,,USC,2005,4,118,,7.8,3.8,0.7,0.5,1.1,,46.3,37.4,68.9,50.4,,7.7
Ted O'Neil,Guard,,,,Texas Tech,1950,1,26,,4,,,,,,28.5,,61.1,,,
Will O'Neil,Forward,81,206,,East Carolina,2006,2,13,,0.5,0.5,0.1,0,0.1,,25,,28.6,25,,-0.1
Aaron O'Neill,Guard,72,180,Cincinnati Hills Christian Academy,Furman,2015,4,59,6.7,0.9,0.5,0.3,0.1,0,0.2,37,35.9,66.7,52.2,4.6,0.3
Ben O'Neill,Guard,76,188,,Hartford,2012,2,13,1.4,0.1,0.3,0,0,0,0.1,0,0,50,0,-8.2,-0.1
Brian O'Neill,Forward-Guard,74,188,,Princeton,1975,3,63,,3.6,2,,0.9,0.1,,40.8,,68,,,
Connor O'Neill,Forward,78,220,Tilton School,Georgia,2017,2,7,1.4,0,0.4,0,0,0,0.3,0,,0,0,-19.6,-0.1
Dan O'Neill,Forward,78,198,,Hawaii,1977,1,7,,4,2.4,,,,,40.9,,71.4,,,
Dennis O'Neill,Guard,75,190,,Stanford,1971,3,68,,11.5,2.4,,,,,47,,70.8,,,
Dennis O'Neill,Center,78,198,,Manhattan,1969,1,6,,2.3,2.3,,,,,50,,22.2,,,
Jabe O'Neill,Center,73,211,,North Carolina-Asheville,1994,2,53,,5.4,3.6,0.2,0.5,0.6,,44.4,0,54.5,44.4,,
Jabe O'Neill,Center,73,208,,North Carolina-Asheville,1992,1,7,,1.7,1.3,0.1,0.3,0.3,,54.5,,,,,
Jim O'Neill,,,,,Holy Cross,1952,2,50,,4.1,,,,,,38.3,,64.3,,,
Joe O'Neill,,,,,St. Francis (NY),1986,1,28,,9.1,5.9,1.1,0.7,0.4,,57.2,,61.7,,,
Joe O'Neill,Forward,76,193,,St. Joseph's,1968,2,28,,1.8,1.5,0.2,,,,40,,56.5,,,
John O'Neill,Guard,61,178,,Cornell,1973,2,38,,5.1,1.3,,,,,36.5,,69.7,,,
John O'Neill,Center,77,196,,West Chester,1969,1,4,,1.5,1.2,,,,,20,,100,,,
Jon O'Neill,Forward,77,196,,Cornell,1975,1,11,,1.4,0.5,,,,,42.9,,75,,,
Kerry O'Neill,Center,73,208,,Oral Roberts,1989,1,17,,1.2,1.5,0.2,0.2,0.4,,38.5,100,,40.4,,
Kevin O'Neill,Guard,74,188,,Notre Dame,1966,3,24,,,0.8,,,,,,,,,,
Larry O'Neill,Center,,,,Syracuse,1983,2,,,,,,,,,,,,,,
Michael O'Neill,Center,,,,Colorado State,1998,1,8,,1.1,0.6,0.1,0.4,0.1,,33.3,0,25,33.3,,0
Mike O'Neill,Center,73,208,,Drake,2002,2,27,,1.7,1.5,0.2,0.1,0,,65.2,0,60.7,65.2,,0.5
Mike O'Neill,Center,73,208,,Augusta State,1990,3,68,15,3.6,2.6,0.5,0.3,1,1.1,46,,56,46.3,,
Mike O'Neill,Forward,77,196,,Saint Francis (PA),1975,3,36,,2.2,0.8,,,,,41.6,,64,,,
Mike O'Neill,Forward,77,196,,Davidson,1969,3,83,,7.1,3.4,,,,,42.6,,78.5,,,
Mike O'Neill,Forward,75,190,,University of California,1949,1,32,,11,,,,,,,,58.2,,,
Neil O'Neill,,,,,NYU,1963,2,35,,5.7,1.7,,,,,43.5,,65.7,,,
Steve O'Neill,,,,,Purdue,1966,3,,,,,,,,,,,,,,
Tom O'Neill,Guard,73,185,,San Francisco,1968,3,74,,4.7,2.1,,,,,43.2,,66.4,,,
Gene O'Pella,,,,,Villanova,1957,1,13,,2.2,4.5,,,,,31,,25,,,
Beau O'Quinn,Guard,74,188,,Nicholls State,2003,4,91,,5,1.7,1.2,0.7,0.1,,35.2,35.4,65.3,42.8,,0.9
JohnRed O'Quinn,Guard,,,,Wake Forest,1948,1,,,,,,,,,,,,,,
Kyle O'Quinn,Center,73,240,,Norfolk State,2010,2,129,4.7,12.5,8.5,0.9,2.2,2,2.5,55.3,26.1,68.5,57.7,,15.7
Lonnie O'Quinn,Guard,,,,Georgia,1950,1,2,,,,,,,,,,,,,
Michael O'Quinn,Forward,,,,Cal State Northridge,1998,1,27,,16.7,6.4,2.1,0.8,0.4,,50.6,36.5,77.3,56.8,,3.6
Monte O'Quinn,Center,80,203,,Northeastern Illinois,1996,4,82,,12.2,7.2,0.5,1,0.7,,51.3,10,62.2,51.3,,
Lucas O'Rear,Forward,78,260,,Northern Iowa,2011,4,120,21.2,4.4,4.3,1.1,0.7,0.3,0.8,55.9,22.6,63,56.9,,8.8
Aaron O'Reggio,,,,,Morgan State,2006,1,14,,0.4,1.4,0.1,0,0,,15.4,,25,15.4,,-0.3
Bob O'Reilly,Forward,76,193,,St. Peter's,1974,2,45,,4.8,3.7,1.7,,,,44.8,,68.8,,,
Bob O'Reilly,Guard,77,196,,St. Peter's,1972,1,23,,2.4,4.1,,,,,52.8,,70.8,,,
John O'Reilly,Forward,76,193,,LIU-Brooklyn,1975,2,41,,5.7,3.7,,,,,48.8,,54.7,,,
John O'Reilly,Guard,76,193,,LIU-Brooklyn,1973,1,11,,0.7,0.5,,,,,30,,33.3,,,
Liam O'Reilly,Guard,74,180,James Bowie High School,Gardner-Webb,2017,1,33,28.2,8.1,2.9,1.5,0.7,0.3,1.2,39.7,36.6,67.6,52.4,10.5,2.2
Matt O'Reilly,Guard,72,183,,William & Mary,1990,4,106,,2.5,1.3,2.8,0.8,0,,38.9,44.9,83.3,46.2,,
Matt O'Reilly,Guard,75,185,Prolific Prep Academy (CA),Bucknell,2017,2,44,9,3.2,0.5,0.1,0.1,0,0.2,34.3,33.6,33.3,50.4,7.8,0.7
Mike O'Reilly,Guard,72,183,,George Washington,1986,3,84,,7,2.1,4.2,1.3,0.1,,51.2,,70.3,,,
Stephen O'Reilly,Guard,61,180,,North Florida,2010,1,5,3.4,0.6,0.2,0,0,0,0.8,20,33.3,,30,-14,-0.1
_ O'Reilly,,,,,George Washington,1984,1,,,,,,,,,,,,,,
Kevin O'Riordan,,,,,Jacksonville,1972,1,28,,4,4.3,1.2,,,,35.8,,62.3,,,
Kevin O'Riordan,Forward,79,201,,Miami (FL),1971,1,26,,10.3,7.8,,,,,39.8,,67.2,,,
Kevin O'Riordan,Forward,79,201,,Wichita State,1969,1,8,,1.6,1.4,,,,,27.8,,37.5,,,
Mike O'Riordan,Forward,,,,Murray State,1961,2,42,,12.6,10.6,,,,,46.1,,62.9,,,
Charlie O'Rourke,Center,79,201,,UMass,1965,3,72,,12.9,11.4,,,,,40.8,,69.2,,,
Kelly O'Rourke,,,,,Illinois,1993,1,2,,0,0.5,0,0,0,,,,,,,
Tim O'Rourke,Guard,74,188,,Northern Illinois,1995,4,40,,0.3,0.4,0.2,0,0,,26.7,,,,,
David O'Shaughnessey,Guard,76,195,,Mercer,2011,2,35,3.9,0.6,0.4,0.3,0.1,0,0.2,20.7,8.7,43.8,24.1,0.9,-0.1
James O'Shaughnessey,Forward,79,201,,DePaul,1987,1,16,,1.1,0.2,0.2,0.1,,,40,42.9,100,50,,
_ O'Shaughnessy,,,,,Colgate,1988,1,,,,,,,,,,,,,,
_ O'Shaughnessy,Forward,79,201,,Drake,1984,1,22,,3.5,1.4,,,,,50,,80,,,
_ O'Shaughnessy,Forward,79,201,,Drake,1983,1,13,,2.7,0.8,,,,,50,,62.5,,,
Dennis O'Shea,,,,,Holy Cross,1950,1,28,,1.9,,,,,,31.5,,72.7,,,
Denny O'Shea,Guard,75,190,,Alabama,1956,4,89,,8.6,4.5,,,,,46.5,,67.8,,,
Joe O'Shea,Guard,76,195,Burlington,Holy Cross and Bryant,2015,4,102,30.4,8.5,4.2,1.6,0.9,0.3,1.2,45.3,34.3,76.5,53.2,15.3,8.7
Kevin O'Shea,Guard,73,185,,Notre Dame,1950,3,69,,12.4,,,,,,32.6,,63.3,,,
Tim O'Shea,Guard,72,183,,Boston College,1984,4,111,18.2,1.2,0.7,,1,0,1.4,47.3,,56.7,,,
Tom O'Shea,,,,,St. John's (NY),1951,2,29,,0.9,,,,,,29.6,,63.6,,,
Tom O'Shea,Guard,72,183,,Vermont,1987,3,81,,2.4,1.2,,1.2,,,33.9,,67,,,
Tom O'Shea,Guard,72,183,,Vermont,1984,1,28,,4,1.4,1.9,,,,39.2,,66.7,,,
_ O'Shea,Forward,,,,Holy Cross,1948,1,9,,0.4,,,,,,,,,,,
Daniel O'Steen,Forward,76,193,,Prairie View,2001,2,27,,1.6,0.8,0.1,0.2,0,,39,42.9,75,50,,0.2
Stephen O'Suji,Guard,61,190,Kinkaid,Houston Baptist,2016,2,24,6.5,1.3,1,0.7,0.3,0,0.8,35.3,28.6,42.9,38.2,5.5,-0.1
Mike O'Sullivam,Center,81,206,,Canisius,1989,1,20,,0.8,1,0.1,0.1,0.2,,71.4,,66.7,71.4,,
Brendan O'Sullivan,Forward,78,198,,Dartmouth,1991,4,101,,7.4,5.3,1.6,0.7,0.3,,47.3,,53.6,47.3,,
Dan O'Sullivan,Center,73,250,,Fordham,1990,4,113,26.6,9.5,6,1.2,,,,50.1,,63.4,50.1,,
Dylan O'Sullivan,Guard,75,170,,Florida Atlantic,2011,2,11,2.1,0.4,0,0.1,0,0,0.3,50,,66.7,50,-1.5,0
Jack O'Sullivan,Forward,61,178,,Stanford,1951,3,59,,6.8,,,,,,,,,,,
Jim O'Sullivan,Center,80,203,,Rhode Island,1971,1,15,,1.7,1.7,,,,,38.2,,,,,
Jimmy O'Sullivan,Guard,74,188,,Fairfield,2010,3,27,1.4,0.2,0.2,0.1,0.1,0,0.2,25,16.7,,31.3,,-0.1
Marty O'Sullivan,Forward,79,201,,Fairfield,2007,4,118,,4,3.3,1,0.3,0.3,1,39,29.9,63.3,43.6,,2.5
Mike O'Sullivan,Center,73,208,,Canisius,1991,3,83,,2.7,2.4,0.6,0.2,0.4,,47.9,50,55.4,48.2,,
William O'Sullivan,,,,,St. John's (NY),1963,3,,,,,,,,,,,,,,
_ O'Sullivan,,,,,Canisius,1948,1,,,,,,,,,,,,,,
Terry O'Toole,,,,,Cornell,2003,1,3,,0,0,0,0,0,,0,0,,0,,0
Tim O'Toole,Forward,75,190,,Fairfield,1987,4,113,,8.8,3.4,2.2,1.3,0.1,,46,,68.1,,,
Tom O'Toole,,,,,Boston College,1952,3,75,,10.3,,,,,,,,,,,
Jerry O-Pry,Forward,78,198,,Oklahoma City,1971,1,2,,,1.5,,,,,50,,,,,
Billy Oakes,Guard,61,180,,St. Joseph's,1966,3,84,,13.4,3.3,,,,,39.1,,70.6,,,
Chris Oakes,Forward,73,208,,Pepperdine and San Jose State,2009,4,107,28.3,8.7,7.2,0.8,0.5,1.3,1.5,55.2,,62.9,55.2,,9.8
Larry Oakes,Forward,76,193,,Texas-Arlington,1969,2,35,,3.5,3.1,,,,,36.8,,56.4,,,
Mike Oakes,Center,77,196,,Texas Tech,1971,3,51,,4.2,2.9,,,,,44.3,,65.1,,,
Bill Oakley,,,,,Memphis,1948,1,,,,,,,,,,,,,,
Curtis Oakley,Guard,76,215,Charles F. Brush,Bryant,2016,4,104,11,3.4,1.6,0.5,0.2,0,0.5,37.1,29.3,62,45,9,0.9
Devon Oakley,Guard,75,185,Nansemnd River High School,Hampton,2017,2,40,11.8,2.4,2.1,0.9,0.6,0.2,0.7,43.8,11.1,69.6,44.5,11.4,1.1
George Oakley,,,,,Mississippi State,1962,3,48,,3.5,0.7,,,,,36.5,,58.6,,,
Twann Oakley,Guard,76,185,Melrose,Alcorn State,2014,2,56,23.5,8.1,2.2,0.8,0.8,0.1,1.3,39,33.9,73.4,49.1,12.8,2.6
Mike Oaks,Center,,,,Ball State,1972,1,11,,1.1,1.4,,,,,42.9,,0,,,
Anthony Oates,Center,73,208,,UMass,2000,2,35,,0.5,0.8,0,0.1,0.1,,36.4,,14.3,36.4,,0.1
Art Oates,Guard,61,180,,Loyola (IL),1968,2,45,,7.3,2.6,,,,,45.8,,69.4,,,
John Oates,Forward,73,208,,Boston College,2008,4,104,,3.9,3,0.7,0.3,0.6,1.1,41.1,34.9,73.3,50.4,,3.6
Paul Oates,Forward,75,190,,Portland State,1977,1,10,,0.8,0.6,,,,,16.7,,57.1,,,
Randy Oathes,,,,,Portland State,1977,1,,,,,,,,,,,,,,
Tommie Oatis,Center,80,203,,Washington State,1993,2,44,,1.9,1.3,0.1,0.2,0.2,,42.5,0,52.5,42.5,,
Sam Oatman,Guard,73,185,,ETSU,2005,4,100,,2.1,0.9,1.6,0.7,0,,34.7,33.3,72.3,44.6,,1.7
Michael Obacha,Forward,80,220,High Point Christian HS,Appalachian State,2016,4,115,20.5,4.3,5.2,0.5,0.6,0.2,1,50.3,,53.5,50.3,11.7,4.7
Lyvann Obame Obame,Center,78,240,,Maryland-Eastern Shore,2011,2,60,17.2,4.9,3.9,0.3,0.4,0.2,1.2,50.5,,57.6,50.5,11.3,1.3
Rick Obanian,,,,,Ohio State,1975,1,,,,,,,,,,,,,,
Michael Obaseki,Forward,80,203,,Oral Roberts,1986,2,38,,1.7,1.7,0.1,0.2,0.4,,46,,42.6,,,
Prince Obasi,Guard,74,205,Cleveland,Seattle,2013,2,57,25.3,6.6,3.5,3.6,1.1,0.1,2.1,40.1,31.5,65.9,45.3,12.5,3.1
Derrick Obasohan,Forward,79,201,,Texas-Arlington,2004,4,113,,11.6,4.6,1.1,0.7,0.2,,41.9,33.9,72,46.2,,6.2
Justice Obasohan,Guard,77,200,North Carolina School of Science and Math,East Carolina,2017,2,8,1,0.2,0.4,0.2,0,0,0.1,100,,,100,23.5,0
Nosa Obasohan,Forward,,,,San Diego,1998,4,104,,5.2,1.9,0.8,0.5,0.1,,40.9,37.2,71.8,50.2,,
Retin Obasohan,Guard,73,208,K.A. Redingenhof,Alabama,2016,4,125,23.5,9.4,2.8,1.5,1.2,0.5,1.6,43.3,33.5,68.3,48.4,17.1,8.5
Nosa Obasuyi,Center,73,208,,Radford,2002,4,,,,,,0.7,1.7,,,,,,,
Nosa Obaysuyi,Center,73,208,,Radford,2000,1,27,,2,3.4,0.1,0.6,1.6,,47.7,,50,47.7,,1.4
Jayson Obazuaye,Guard,74,188,,Colorado,2006,4,116,,6.2,2.5,1.3,0.4,0.1,,43.8,26.3,45,45.4,,2
Chris Obekpa,Center,73,236,Our Savior New American (NY),St. John's (NY),2015,3,95,24.4,4.5,6,0.8,0.8,3.4,1.2,48.5,0,45.7,48.5,16.6,6.1
Dan Oberbrunner,Guard,76,193,,Green Bay,1990,3,71,,7,2.6,0.9,0.7,0.1,,48.3,,,,,
Dan Oberbunner,Guard,76,193,,Green Bay,1988,1,16,,1.2,0.9,0.1,0.3,0,,52.9,0,28.6,52.9,,
Jack Oberding,,,,,Canisius,1963,1,9,,1,0.8,,,,,8.3,,100,,,
Ben Oberfeld,Center,81,240,Eastview HS,Bucknell,2017,4,43,6.1,1.6,1.4,0,0,0.1,0.2,48.1,,61.5,48.1,,0.5
Clege Oberst,Guard,73,185,,Dayton,1951,1,11,,1.3,1.4,,,,,33.3,,25,,,
Sammy Obetoh,Guard,79,200,,Maryland-Eastern Shore and Houston Baptist,2011,2,37,17.8,4.5,3,0.4,0.5,0.6,1.8,36.3,14.3,35.6,36.9,,-0.8
Arnold Obey,Guard,72,183,,Wagner,1968,2,55,,12.5,6.5,,,,,42.1,,67.5,,,
Jerome Obey,Forward,78,198,,Tennessee State,1990,1,19,,2.1,2.2,0.2,0.3,0.6,,32.5,,61.9,32.5,,
_ Obey,,,,,Wagner,1967,1,28,,14.1,5.7,,,,,47.6,,60.5,,,
Eric Obeysekere,Forward,80,209,Miramonte,Holy Cross,2013,4,91,17,3.7,4.8,0.5,0.4,1.4,0.9,46.1,16.7,63.6,46.4,15.1,3.4
Kene Obi,Center,86,218,,DePaul,2010,2,23,3.2,1.3,1.3,0,0.1,0.1,0.3,36,,59.1,36,,0.1
Sean Obi,Forward,81,270,Green Farms Academy,Rice and Duke,2016,2,40,2.7,8.7,7.2,0.6,0,0.1,0.2,59,,54.2,59,20.7,2.6
Kaycee Obi-Gwacham,Forward,,,,North Carolina State,2010,2,2,1,0,0.5,0,0,0.5,0,0,,,0,,0
Kanayo Obi-Rapu,Guard,75,190,New Garden Friends,Longwood and ETSU,2016,2,61,23.3,7.9,2.6,1.2,0.7,0.1,1.6,40.6,36.7,69.5,51.8,10.6,1.8
Josh Obiajunwa,Forward,78,198,,Savannah State,2007,1,30,,10.7,8,2.2,1.2,1,,43.3,22.7,73.8,44.2,,1.8
Ray Obie,Guard,,,,Saint Louis,1948,1,,,,,,,,,,,,,,
Uzama Obiekea,Forward,,,,U.S. International,1991,1,21,,1.7,4.6,0.6,0.7,0.1,,35,,46.7,35,,
Uzoma Obiekea,Center,79,201,,UC-Irvine,1993,2,34,6.4,1.1,1.2,0.1,0.1,0.2,0.7,35.7,,50,35.7,,
John Obilzalc,,,,,Utah,1964,1,4,,0.5,0.5,,,,,20,,,,,
Michael Obindu,Forward,80,230,Cathedral High School,Howard,2017,1,13,9,1,1.3,0.1,0.3,0.4,0.5,40,,45.5,40,6.8,0.1
Chinonso Obokoh,Forward-Center,81,215,Bishop Kearney HS,Syracuse and St. Bonaventure,2017,3,29,11,1.1,1.6,0.1,0.2,1.4,1,58.3,,33.3,58.3,10.3,0.5
Nikola Obradovic,Guard,77,196,,Penn State,2008,3,23,,0.3,0.3,0.2,0,0,0.5,20,40,33.3,30,,-0.1
Jesse Obrand,Guard,74,188,,UC-Irvine,2002,1,3,,0,0,0,0,0,,0,0,,0,,0
Pete Obremskey,Forward,75,190,,Indiana,1958,3,64,,8.5,6.1,,,,,32.7,,56.7,,,
Cletus Obrest,Guard,73,185,,Dayton,1950,1,25,,1.8,,,,,,37.5,,50,,,
Jim Obrien,,,,,Northern Illinois,1970,2,,,,,,,,,,,,,,
Jim Obrien,,,,,Fordham,1967,1,,,,,,,,,,,,,,
Dan Obrovac,Center,73,208,,Dayton,1969,3,81,,8,6.6,,,,,48,,60.3,,,
Lukasz Obrzut,Center,85,216,,Kentucky,2007,4,123,,1.6,1.1,0.2,0.1,0.2,,53.7,,66.7,53.7,,2.6
Frank Obudo,Center,73,208,,Lamar,1999,2,57,,3.6,3.8,0.1,0.3,0.6,,57.1,,53.3,57.1,,3.8
